1,1,1.57
1.2532,0.98406,-0.062871
1.5063,0.93727,-0.18278
1.7595,0.86259,-0.28682
2.0127,0.7648,-0.36861
2.2658,0.65013,-0.4253
2.519,0.52589,-0.45622
2.7722,0.4,-0.46146
3.0253,0.28048,-0.44107
3.2785,0.17496,-0.39492
3.5316,0.090161,-0.32322
3.7848,0.031487,-0.22774
4.038,0.0026818,-0.11329
4.2911,0.0055806,0.01145
4.5443,0.039999,0.13512
4.7975,0.10374,0.24666
5.0506,0.19275,0.33807
5.3038,0.30134,0.40521
5.557,0.4226,0.44668
5.8101,0.54879,0.46241
6.0633,0.67187,0.45252
6.3165,0.784,0.41693
6.5696,0.87802,0.35559
6.8228,0.94794,0.26947
7.0759,0.9893,0.16196
7.3291,0.99947,0.040154
7.5823,0.9778,-0.085391
7.8354,0.92567,-0.20308
8.0886,0.8464,-0.30344
8.3418,0.74505,-0.3808
8.5949,0.62808,-0.43283
8.8481,0.50294,-0.45908
9.1013,0.37761,-0.45967
9.3544,0.26009,-0.43462
9.6076,0.15786,-0.38378
9.8608,0.077443,-0.30757
10.114,0.023964,-0.20818
10.367,0.00083178,-0.091118
10.62,0.0095223,0.034314
10.873,0.049481,0.15655
11.127,0.11816,0.26491
11.38,0.21118,0.35212
11.633,0.32262,0.41465
11.886,0.44536,0.45144
12.139,0.57159,0.46252
12.392,0.69325,0.44798
12.646,0.80259,0.4077
12.899,0.89264,0.34175
13.152,0.95766,0.2514
13.405,0.99351,0.14065
13.658,0.99789,0.017311
13.911,0.97053,-0.10765
14.165,0.91318,-0.22279
14.418,0.82948,-0.31929
14.671,0.72478,-0.39215
14.924,0.60575,-0.4395
15.177,0.47998,-0.46108
15.43,0.35549,-0.45703
15.684,0.2402,-0.42731
15.937,0.14148,-0.37181
16.19,0.065617,-0.29115
16.443,0.017444,-0.18803
16.696,3.4578e-05,-0.068659
16.949,0.014498,0.05707
17.203,0.059913,0.1775
17.456,0.13338,0.28245
17.709,0.23023,0.36535
17.962,0.34427,0.42324
18.215,0.46824,0.45536
18.468,0.59423,0.46179
18.722,0.71422,0.44259
18.975,0.82055,0.39763
19.228,0.90644,0.3271
19.481,0.96643,0.23265
19.734,0.99668,0.11892
19.987,0.99526,-0.0055867
20.241,0.96227,-0.12957
20.494,0.89982,-0.24188
20.747,0.81187,-0.33435
21,0.70404,-0.40265
