0,0,0
0.10526,0,0
0.21053,0,0
0.31579,0,0
0.42105,0,0
0.52632,0,0
0.63158,0,0
0.73684,0,0
0.84211,0,0
0.94737,0,0
1.0526,0,0
1.1579,0,0
1.2632,0,0
1.3684,0,0
1.4737,0,0
1.5789,0,0
1.6842,0,0
1.7895,0,0
1.8947,0,0
2,0,0
2.1646,0.013639,0.082673
2.3247,0.054183,0.24802
2.4759,0.12053,0.41337
2.6142,0.21086,0.57871
2.7357,0.32272,0.74406
2.8372,0.45305,0.90941
2.9158,0.5983,1.0748
2.9694,0.75451,1.2401
2.9966,0.91742,1.4054
2.9966,1.0826,1.5708
2.9694,1.2455,-4.547
2.9158,1.4017,-4.3817
2.8372,1.5469,-4.2163
2.7357,1.6773,-4.051
2.6142,1.7891,-3.8857
2.4759,1.8795,-3.7203
2.3247,1.9458,-3.555
2.1646,1.9864,-3.3896
2,2,-3.2243
