0,0,0
0.052632,-0,0
0.10526,-0,0
0.15789,-0,0
0.21053,-0,0
0.26316,-0,0
0.31579,-0,0
0.36842,-0,0
0.42105,-0,0
0.47368,-0,0
0.52632,0,0
0.57895,0,0
0.63158,0,0
0.68421,0,0
0.73684,0,0
0.78947,0,0
0.84211,0,0
0.89474,0,0
0.94737,0,0
1,0,0
1,0,0
1,0.003096,0.0924
1,0.006192,0.1848
1,0.0092879,0.2772
1,0.012384,0.3696
1,0.01548,0.462
1,0.018576,0.5544
1,0.021672,0.6468
1,0.024768,0.7392
1,0.027864,0.8316
1,0.03096,0.924
1,0.034056,1.0164
1,0.037152,1.1088
1,0.040248,1.2012
1,0.043344,1.2936
1,0.04644,1.386
1,0.049536,1.4784
1,0.052632,1.5708
1,0.052632,1.5708
1,0.10526,1.5708
1,0.15789,1.5708
1,0.21053,1.5708
1,0.26316,1.5708
1,0.31579,1.5708
1,0.36842,1.5708
1,0.42105,1.5708
1,0.47368,1.5708
1,0.52632,1.5708
1,0.57895,1.5708
1,0.63158,1.5708
1,0.68421,1.5708
1,0.73684,1.5708
1,0.78947,1.5708
1,0.84211,1.5708
1,0.89474,1.5708
1,0.94737,1.5708
1,1,1.5708
1,1,1.5708
0.9969,1,1.6632
0.99381,1,1.7556
0.99071,1,1.848
0.98762,1,1.9404
0.98452,1,2.0328
0.98142,1,2.1252
0.97833,1,2.2176
0.97523,1,2.31
0.97214,1,2.4024
0.96904,1,2.4948
0.96594,1,2.5872
0.96285,1,2.6796
0.95975,1,2.772
0.95666,1,2.8644
0.95356,1,2.9568
0.95046,1,3.0492
0.94737,1,3.1416
0.94737,1,3.1416
0.89474,1,3.1416
0.84211,1,3.1416
0.78947,1,3.1416
0.73684,1,3.1416
0.68421,1,3.1416
0.63158,1,3.1416
0.57895,1,3.1416
0.52632,1,3.1416
0.47368,1,3.1416
0.42105,1,3.1416
0.36842,1,3.1416
0.31579,1,3.1416
0.26316,1,3.1416
0.21053,1,3.1416
0.15789,1,3.1416
0.10526,1,3.1416
0.052632,1,3.1416
0,1,3.1416
0,1,3.1416
0,0.9969,3.234
0,0.99381,3.3264
0,0.99071,3.4188
0,0.98762,3.5112
0,0.98452,3.6036
0,0.98142,3.696
0,0.97833,3.7884
0,0.97523,3.8808
-0,0.97214,3.9732
-0,0.96904,4.0656
-0,0.96594,4.158
-0,0.96285,4.2504
-0,0.95975,4.3428
-0,0.95666,4.4352
-0,0.95356,4.5276
-0,0.95046,4.62
-0,0.94737,4.7124
-0,0.94737,4.7124
-0,0.89474,4.7124
-0,0.84211,4.7124
-0,0.78947,4.7124
-0,0.73684,4.7124
-0,0.68421,4.7124
-0,0.63158,4.7124
-0,0.57895,4.7124
-0,0.52632,4.7124
0,0.47368,4.7124
0,0.42105,4.7124
0,0.36842,4.7124
0,0.31579,4.7124
0,0.26316,4.7124
0,0.21053,4.7124
0,0.15789,4.7124
0,0.10526,4.7124
0,0.052632,4.7124
0,0,4.7124
