0,0,0
0.26316,-0,-0
0.52632,-0,-0
0.78947,-0,-0
1.0526,-0,-0
1.3158,-0,-0
1.5789,-0,-0
1.8421,-0,-0
2.1053,-0,-0
2.3684,-0,-0
2.6316,0,-0
2.8947,0,-0
3.1579,0,-0
3.4211,0,-0
3.6842,0,-0
3.9474,0,-0
4.2105,0,-0
4.4737,0,-0
4.7368,0,-0
5,0,-0
5,0.26316,-0
5,0.52632,-0
5,0.78947,-0
5,1.0526,-0
5,1.3158,-0
5,1.5789,-0
5,1.8421,-0
5,2.1053,-0
5,2.3684,-0
5,2.6316,-0
5,2.8947,-0
5,3.1579,-0
5,3.4211,-0
5,3.6842,-0
5,3.9474,-0
5,4.2105,-0
5,4.4737,-0
5,4.7368,-0
5,5,0
4.7368,5,0
4.4737,5,0
4.2105,5,0
3.9474,5,0
3.6842,5,0
3.4211,5,0
3.1579,5,0
2.8947,5,0
2.6316,5,0
2.3684,5,0
2.1053,5,0
1.8421,5,0
1.5789,5,0
1.3158,5,0
1.0526,5,0
0.78947,5,0
0.52632,5,0
0.26316,5,0
0,5,0
-0,4.7368,0
-0,4.4737,0
-0,4.2105,0
-0,3.9474,0
-0,3.6842,0
-0,3.4211,0
-0,3.1579,0
-0,2.8947,0
-0,2.6316,0
0,2.3684,0
0,2.1053,0
0,1.8421,0
0,1.5789,0
0,1.3158,0
0,1.0526,0
0,0.78947,0
0,0.52632,0
0,0.26316,0
0,0,0
