0,0,0
0.068966,-0.0053317,-0.077156
0.13793,-0.021099,-0.22477
0.2069,-0.046631,-0.35456
0.27586,-0.080836,-0.46043
0.34483,-0.12226,-0.54086
0.41379,-0.16913,-0.59691
0.48276,-0.21945,-0.63034
0.55172,-0.27107,-0.64256
0.62069,-0.32179,-0.63415
0.68966,-0.36945,-0.60472
0.75862,-0.41202,-0.55298
0.82759,-0.44768,-0.47716
0.89655,-0.4749,-0.37597
0.96552,-0.49253,-0.25029
1.0345,-0.49982,-0.10526
1.1034,-0.49645,0.048817
1.1724,-0.48257,0.19863
1.2414,-0.45877,0.33232
1.3103,-0.42606,0.44282
1.3793,-0.38584,0.52792
1.4483,-0.33984,0.58833
1.5172,-0.28999,0.6258
1.5862,-0.23845,0.64186
1.6552,-0.18739,0.63726
1.7241,-0.13901,0.61178
1.7931,-0.095358,0.56428
1.8621,-0.058304,0.49303
1.931,-0.029426,0.39654
2,-0.0099574,0.27514
