1,1,0
1.3973,1.0158,0.039767
1.792,1.0631,0.1193
2.1817,1.1417,0.19883
2.564,1.2509,0.27837
2.9364,1.3902,0.3579
3.2965,1.5586,0.43744
3.6421,1.7551,0.51697
3.971,1.9784,0.5965
4.2811,2.2272,0.67604
4.5705,2.4998,0.75557
4.8373,2.7945,0.83511
5.0799,3.1095,0.91464
5.2966,3.4428,0.99417
5.4862,3.7923,1.0737
5.6474,4.1557,1.1532
5.7793,4.5307,1.2328
5.8809,4.9151,1.3123
5.9516,5.3063,1.3918
5.9911,5.7019,1.4714
5.999,6.0994,1.5509
5.9753,6.4963,-1.5111
5.9202,6.89,-1.4316
5.8339,7.2781,-1.3521
5.7171,7.6581,-1.2725
5.5704,8.0276,-1.193
5.3949,8.3843,-1.1135
5.1915,8.726,-1.0339
4.9617,9.0504,-0.95441
4.7068,9.3555,-0.87487
4.4285,9.6394,-0.79534
4.1285,9.9003,-0.71581
3.8088,10.137,-0.63627
3.4712,10.347,-0.55674
3.1181,10.529,-0.4772
2.7516,10.683,-0.39767
2.3739,10.808,-0.31814
1.9876,10.901,-0.2386
1.5951,10.964,-0.15907
1.1988,10.996,-0.079534
0.80122,10.996,-0
0.40491,10.964,0.079534
0.012363,10.901,0.15907
-0.37394,10.808,0.2386
-0.75155,10.683,0.31814
-1.1181,10.529,0.39767
-1.4712,10.347,0.4772
-1.8088,10.137,0.55674
-2.1285,9.9003,0.63627
-2.4285,9.6394,0.71581
-2.7068,9.3555,0.79534
-2.9617,9.0504,0.87487
-3.1915,8.726,0.95441
-3.3949,8.3843,1.0339
-3.5704,8.0276,1.1135
-3.7171,7.6581,1.193
-3.8339,7.2781,1.2725
-3.9202,6.89,1.3521
-3.9753,6.4963,1.4316
-3.999,6.0994,1.5111
-3.9911,5.7019,-1.5509
-3.9516,5.3063,-1.4714
-3.8809,4.9151,-1.3918
-3.7793,4.5307,-1.3123
-3.6474,4.1557,-1.2328
-3.4862,3.7923,-1.1532
-3.2966,3.4428,-1.0737
-3.0799,3.1095,-0.99417
-2.8373,2.7945,-0.91464
-2.5705,2.4998,-0.83511
-2.2811,2.2272,-0.75557
-1.971,1.9784,-0.67604
-1.6421,1.7551,-0.5965
-1.2965,1.5586,-0.51697
-0.93636,1.3902,-0.43744
-0.56398,1.2509,-0.3579
-0.18172,1.1417,-0.27837
0.20801,1.0631,-0.19883
0.60275,1.0158,-0.1193
1,1,-0.039767
