2,2,0
2.0769,2,0
2.1538,2,0
2.2308,2,0
2.3077,2,0
2.3846,2,0
2.4615,2,0
2.5385,2,0
2.6154,2,0
2.6923,2,0
2.7692,2,0
2.8462,2,0
2.9231,2,0
3,2,0
3.0769,2,0
3.1538,2,0
3.2308,2,0
3.3077,2,0
3.3846,2,0
3.4615,2,0
3.5385,2,0
3.6154,2,0
3.6923,2,0
3.7692,2,0
3.8462,2,0
3.9231,2,0
4,2,0
4.0769,2,0
4.1538,2,0
4.2308,2,0
4.3077,2,0
4.3846,2,0
4.4615,2,0
4.5385,2,0
4.6154,2,0
4.6923,2,0
4.7692,2,0
4.8462,2,0
4.9231,2,0
5,2,0
5,2,0.0924
5,2,0.1848
5,2,0.2772
5,2,0.3696
5,2,0.462
5,2,0.5544
5,2,0.6468
5,2,0.7392
5,2,0.8316
5,2,0.924
5,2,1.0164
5,2,1.1088
5,2,1.2012
5,2,1.2936
5,2,1.386
5,2,1.4784
5,2,1.5708
5,2,1.5708
5,2.0769,1.5708
5,2.1538,1.5708
5,2.2308,1.5708
5,2.3077,1.5708
5,2.3846,1.5708
5,2.4615,1.5708
5,2.5385,1.5708
5,2.6154,1.5708
5,2.6923,1.5708
5,2.7692,1.5708
5,2.8462,1.5708
5,2.9231,1.5708
5,3,1.5708
5,3.0769,1.5708
5,3.1538,1.5708
5,3.2308,1.5708
5,3.3077,1.5708
5,3.3846,1.5708
5,3.4615,1.5708
5,3.5385,1.5708
5,3.6154,1.5708
5,3.6923,1.5708
5,3.7692,1.5708
5,3.8462,1.5708
5,3.9231,1.5708
5,4,1.5708
5,4.0769,1.5708
5,4.1538,1.5708
5,4.2308,1.5708
5,4.3077,1.5708
5,4.3846,1.5708
5,4.4615,1.5708
5,4.5385,1.5708
5,4.6154,1.5708
5,4.6923,1.5708
5,4.7692,1.5708
5,4.8462,1.5708
5,4.9231,1.5708
5,5,1.5708
5,4.9231,-1.5708
5,4.8462,-1.5708
5,4.7692,-1.5708
5,4.6923,-1.5708
5,4.6154,-1.5708
5,4.5385,-1.5708
5,4.4615,-1.5708
5,4.3846,-1.5708
5,4.3077,-1.5708
5,4.2308,-1.5708
5,4.1538,-1.5708
5,4.0769,-1.5708
5,4,-1.5708
5,3.9231,-1.5708
5,3.8462,-1.5708
5,3.7692,-1.5708
5,3.6923,-1.5708
5,3.6154,-1.5708
5,3.5385,-1.5708
5,3.4615,-1.5708
5,3.3846,-1.5708
5,3.3077,-1.5708
5,3.2308,-1.5708
5,3.1538,-1.5708
5,3.0769,-1.5708
5,3,-1.5708
5,2.9231,-1.5708
5,2.8462,-1.5708
5,2.7692,-1.5708
5,2.6923,-1.5708
5,2.6154,-1.5708
5,2.5385,-1.5708
5,2.4615,-1.5708
5,2.3846,-1.5708
5,2.3077,-1.5708
5,2.2308,-1.5708
5,2.1538,-1.5708
5,2.0769,-1.5708
5,2,-1.5708
5,2,-1.481
5,2,-1.3913
5,2,-1.3015
5,2,-1.2118
5,2,-1.122
5,2,-1.0322
5,2,-0.94248
5,2,-0.85272
5,2,-0.76296
5,2,-0.6732
5,2,-0.58344
5,2,-0.49368
5,2,-0.40392
5,2,-0.31416
5,2,-0.2244
5,2,-0.13464
5,2,-0.04488
5,2,0.04488
5,2,0.13464
5,2,0.2244
5,2,0.31416
5,2,0.40392
5,2,0.49368
5,2,0.58344
5,2,0.6732
5,2,0.76296
5,2,0.85272
5,2,0.94248
5,2,1.0322
5,2,1.122
5,2,1.2118
5,2,1.3015
5,2,1.3913
5,2,1.481
5,2,1.5708
4.9231,2,3.1416
4.8462,2,3.1416
4.7692,2,3.1416
4.6923,2,3.1416
4.6154,2,3.1416
4.5385,2,3.1416
4.4615,2,3.1416
4.3846,2,3.1416
4.3077,2,3.1416
4.2308,2,3.1416
4.1538,2,3.1416
4.0769,2,3.1416
4,2,3.1416
3.9231,2,3.1416
3.8462,2,3.1416
3.7692,2,3.1416
3.6923,2,3.1416
3.6154,2,3.1416
3.5385,2,3.1416
3.4615,2,3.1416
3.3846,2,3.1416
3.3077,2,3.1416
3.2308,2,3.1416
3.1538,2,3.1416
3.0769,2,3.1416
3,2,3.1416
2.9231,2,3.1416
2.8462,2,3.1416
2.7692,2,3.1416
2.6923,2,3.1416
2.6154,2,3.1416
2.5385,2,3.1416
2.4615,2,3.1416
2.3846,2,3.1416
2.3077,2,3.1416
2.2308,2,3.1416
2.1538,2,3.1416
2.0769,2,3.1416
2,2,3.1416
