0,0,0
0.025641,-0,0
0.051282,-0,0
0.076923,-0,0
0.10256,-0,0
0.12821,-0,0
0.15385,-0,0
0.17949,-0,0
0.20513,-0,0
0.23077,-0,0
0.25641,-0,0
0.28205,-0,0
0.30769,-0,0
0.33333,-0,0
0.35897,-0,0
0.38462,-0,0
0.41026,-0,0
0.4359,-0,0
0.46154,-0,0
0.48718,-0,0
0.51282,0,0
0.53846,0,0
0.5641,0,0
0.58974,0,0
0.61538,0,0
0.64103,0,0
0.66667,0,0
0.69231,0,0
0.71795,0,0
0.74359,0,0
0.76923,0,0
0.79487,0,0
0.82051,0,0
0.84615,0,0
0.87179,0,0
0.89744,0,0
0.92308,0,0
0.94872,0,0
0.97436,0,0
1,0,0
1,0,0
1,0.0015083,0.0924
1,0.0030166,0.1848
1,0.0045249,0.2772
1,0.0060332,0.3696
1,0.0075415,0.462
1,0.0090498,0.5544
1,0.010558,0.6468
1,0.012066,0.7392
1,0.013575,0.8316
1,0.015083,0.924
1,0.016591,1.0164
1,0.0181,1.1088
1,0.019608,1.2012
1,0.021116,1.2936
1,0.022624,1.386
1,0.024133,1.4784
1,0.025641,1.5708
1,0.025641,1.5708
1,0.051282,1.5708
1,0.076923,1.5708
1,0.10256,1.5708
1,0.12821,1.5708
1,0.15385,1.5708
1,0.17949,1.5708
1,0.20513,1.5708
1,0.23077,1.5708
1,0.25641,1.5708
1,0.28205,1.5708
1,0.30769,1.5708
1,0.33333,1.5708
1,0.35897,1.5708
1,0.38462,1.5708
1,0.41026,1.5708
1,0.4359,1.5708
1,0.46154,1.5708
1,0.48718,1.5708
1,0.51282,1.5708
1,0.53846,1.5708
1,0.5641,1.5708
1,0.58974,1.5708
1,0.61538,1.5708
1,0.64103,1.5708
1,0.66667,1.5708
1,0.69231,1.5708
1,0.71795,1.5708
1,0.74359,1.5708
1,0.76923,1.5708
1,0.79487,1.5708
1,0.82051,1.5708
1,0.84615,1.5708
1,0.87179,1.5708
1,0.89744,1.5708
1,0.92308,1.5708
1,0.94872,1.5708
1,0.97436,1.5708
1,1,1.5708
1,1,1.5708
0.99849,1,1.6632
0.99698,1,1.7556
0.99548,1,1.848
0.99397,1,1.9404
0.99246,1,2.0328
0.99095,1,2.1252
0.98944,1,2.2176
0.98793,1,2.31
0.98643,1,2.4024
0.98492,1,2.4948
0.98341,1,2.5872
0.9819,1,2.6796
0.98039,1,2.772
0.97888,1,2.8644
0.97738,1,2.9568
0.97587,1,3.0492
0.97436,1,3.1416
0.97436,1,3.1416
0.94872,1,3.1416
0.92308,1,3.1416
0.89744,1,3.1416
0.87179,1,3.1416
0.84615,1,3.1416
0.82051,1,3.1416
0.79487,1,3.1416
0.76923,1,3.1416
0.74359,1,3.1416
0.71795,1,3.1416
0.69231,1,3.1416
0.66667,1,3.1416
0.64103,1,3.1416
0.61538,1,3.1416
0.58974,1,3.1416
0.5641,1,3.1416
0.53846,1,3.1416
0.51282,1,3.1416
0.48718,1,3.1416
0.46154,1,3.1416
0.4359,1,3.1416
0.41026,1,3.1416
0.38462,1,3.1416
0.35897,1,3.1416
0.33333,1,3.1416
0.30769,1,3.1416
0.28205,1,3.1416
0.25641,1,3.1416
0.23077,1,3.1416
0.20513,1,3.1416
0.17949,1,3.1416
0.15385,1,3.1416
0.12821,1,3.1416
0.10256,1,3.1416
0.076923,1,3.1416
0.051282,1,3.1416
0.025641,1,3.1416
0,1,3.1416
-0,0.97436,-1.5708
-0,0.94872,-1.5708
-0,0.92308,-1.5708
-0,0.89744,-1.5708
-0,0.87179,-1.5708
-0,0.84615,-1.5708
-0,0.82051,-1.5708
-0,0.79487,-1.5708
-0,0.76923,-1.5708
-0,0.74359,-1.5708
-0,0.71795,-1.5708
-0,0.69231,-1.5708
-0,0.66667,-1.5708
-0,0.64103,-1.5708
-0,0.61538,-1.5708
-0,0.58974,-1.5708
-0,0.5641,-1.5708
-0,0.53846,-1.5708
-0,0.51282,-1.5708
0,0.48718,-1.5708
0,0.46154,-1.5708
0,0.4359,-1.5708
0,0.41026,-1.5708
0,0.38462,-1.5708
0,0.35897,-1.5708
0,0.33333,-1.5708
0,0.30769,-1.5708
0,0.28205,-1.5708
0,0.25641,-1.5708
0,0.23077,-1.5708
0,0.20513,-1.5708
0,0.17949,-1.5708
0,0.15385,-1.5708
0,0.12821,-1.5708
0,0.10256,-1.5708
0,0.076923,-1.5708
0,0.051282,-1.5708
0,0.025641,-1.5708
0,0,-1.5708
