1,1,0
1.2532,0.968,-0.12575
1.5063,0.8725,-0.36071
1.7595,0.71503,-0.55643
2.0127,0.49812,-0.70843
2.2658,0.22524,-0.82287
2.519,-0.099261,-0.90826
2.7722,-0.47017,-0.97188
3.0253,-0.88157,-1.0191
3.2785,-1.3269,-1.0538
3.5316,-1.7989,-1.0785
3.7848,-2.2902,-1.095
4.038,-2.7929,-1.1042
4.2911,-3.2988,-1.1069
4.5443,-3.8,-1.103
4.7975,-4.2884,-1.0926
5.0506,-4.7561,-1.0747
5.3038,-5.1958,-1.0483
5.557,-5.6003,-1.0116
5.8101,-5.9632,-0.96169
6.0633,-6.2787,-0.89457
6.3165,-6.5417,-0.80451
6.5696,-6.7481,-0.68389
6.8228,-6.8945,-0.52424
7.0759,-6.9785,-0.32059
7.3291,-6.9989,-0.080404
7.5823,-6.9554,0.17051
7.8354,-6.8485,0.39949
8.0886,-6.68,0.58715
8.3418,-6.4527,0.73173
8.5949,-6.1701,0.84028
8.8481,-5.8367,0.92124
9.1013,-5.458,0.98154
9.3544,-5.04,1.0263
9.6076,-4.5893,1.059
9.8608,-4.1131,1.0821
10.114,-3.6192,1.0972
10.367,-3.1154,1.1052
10.62,-2.6097,1.1066
10.873,-2.1102,1.1017
11.127,-1.625,1.0899
11.38,-1.1618,1.0706
11.633,-0.72802,1.0425
11.886,-0.33059,1.0036
12.139,0.024133,0.95093
12.392,0.33046,0.88014
12.646,0.5835,0.78514
12.899,0.77919,0.65805
13.152,0.91441,0.49057
13.405,0.987,0.27922
13.658,0.99578,0.034686
13.911,0.94063,-0.21451
14.165,0.82242,-0.43685
14.418,0.64304,-0.61643
14.671,0.40537,-0.75384
14.924,0.11321,-0.85679
15.177,-0.22877,-0.93354
15.43,-0.6151,-0.99069
15.684,-1.0396,-1.033
15.937,-1.4954,-1.0638
16.19,-1.9754,-1.0854
16.443,-2.4717,-1.0991
16.696,-2.9765,-1.1059
16.949,-3.4816,-1.1062
17.203,-3.9791,-1.1
17.456,-4.4609,-1.087
17.709,-4.9193,-1.0662
17.962,-5.347,-1.0363
18.215,-5.7371,-0.99519
18.468,-6.0835,-0.93959
18.722,-6.3805,-0.86491
18.975,-6.6234,-0.76473
19.228,-6.8083,-0.63088
19.481,-6.9323,-0.45542
19.734,-6.9933,-0.23669
19.987,-6.9905,0.011196
20.241,-6.9238,0.25757
20.494,-6.7943,0.47275
20.747,-6.6042,0.64431
21,-6.3563,0.77482
